run_id,repo,commit_sha,author,author_experience_commits,files_changed,lines_added,lines_deleted,test_count,test_failures,coverage,pipeline_duration_s,jobs_total,jobs_failed,trigger,created_at,day_of_week,hour,message_length,had_hotfix_keyword,prev_7d_failure_rate,prev_30d_failure_rate,flaky_tests_count,infra_alerts_count,artifact_size_mb,runner_os,cache_hit_rate,dependency_updates,security_alerts_count,success,failure_reason,churn,churn_per_file,test_fail_rate,author_experience_log,is_weekend
RUN-100167,frontend-web,ffada53f88,dev9,10.0,5,56.0,76.0,120,1,65.39391479285197,191.0,4,1,push,2025-06-07 23:00:00,Saturday,23,86,0,0.09180024783508355,0.1796385811432405,1,0,109.88809676170993,windows-latest,0.3190444876978249,1,0,1,infra_timeout,132.0,26.4,0.008333333333333333,2.3978952727983707,1
RUN-100168,backend-api,4bde623ea3,dev25,16.0,3,868.0,50.0,15,0,48.4708869362153,1056.3399999999997,20,0,schedule,2025-06-08 00:00:00,Sunday,0,97,0,0.08036197702024195,0.19775054372608555,0,0,137.5393612992846,macos-latest,0.3263132274242783,0,0,1,lint_error,918.0,306.0,0.0,2.833213344056216,1
RUN-100169,frontend-web,686ee23ac6,dev19,54.0,1,467.0,59.0,70,1,80.04015316406598,247.0,8,0,schedule,2025-06-08 01:00:00,Sunday,1,173,1,0.029160859212303752,0.4445542206106016,0,0,121.31111145180029,windows-latest,0.5070942619490789,0,0,1,docker_build_failed,526.0,526.0,0.014285714285714285,4.007333185232471,1
RUN-100170,frontend-web,2306b82288,dev19,69.0,14,127.0,747.0,102,0,64.22751121229699,109.0,4,0,pullrequest,2025-06-08 02:00:00,Sunday,2,11,0,0.2950166740226476,0.24677389174062395,0,0,141.0233431941361,ubuntu-latest,0.5844872707334219,0,0,1,tests_failed,874.0,62.42857142857143,0.0,4.248495242049359,1
RUN-100171,frontend-web,932ace891e,dev29,25.0,2,154.0,154.0,38,0,83.26874974818341,266.0,19,1,push,2025-06-08 03:00:00,Sunday,3,178,0,0.36585372818596273,0.20845218809014482,0,0,124.13780418619903,ubuntu-latest,0.6317676510060904,0,0,0,docker_build_failed,308.0,154.0,0.0,3.258096538021482,1
RUN-100172,ml-pipeline,ff6167c32f,dev13,28.0,6,60.0,133.0,40,0,65.92668429446701,139.0,3,2,schedule,2025-06-08 04:00:00,Sunday,4,15,0,0.03513269390712523,0.15564614387064696,0,1,99.32078755327434,macos-latest,0.6317676510060904,0,0,1,artifact_upload_error,193.0,32.166666666666664,0.0,3.367295829986474,1
RUN-100173,ml-pipeline,b36cf018db,dev11,53.0,1,395.0,82.0,62,1,63.14519455596229,102.0,6,1,pullrequest,2025-06-08 05:00:00,Sunday,5,102,0,0.18966949083206014,0.013022497836804632,0,1,83.80231128731617,windows-latest,0.4773864704278367,0,0,1,artifact_upload_error,477.0,477.0,0.016129032258064516,3.9889840465642745,1
RUN-100174,ml-pipeline,985fde63bc,dev30,30.0,9,97.0,1292.3199999999988,58,0,76.83806288711502,873.0,6,0,pullrequest,2025-06-08 06:00:00,Sunday,6,87,0,0.2837793434926286,0.015699143201758595,0,0,183.61862880630898,ubuntu-latest,0.534265035287293,1,0,1,Unknown,1717.0,190.77777777777777,0.0,3.4339872044851463,1
RUN-100175,mobile-app,64724d060f,dev17,8.0,10,111.0,461.0,71,0,100.0,422.0,40,1,pullrequest,2025-06-08 07:00:00,Sunday,7,113,1,0.08371592070312073,0.2847493415319311,0,0,137.54211938892448,macos-latest,0.6086713418637332,0,0,1,Unknown,572.0,57.2,0.0,2.1972245773362196,1
RUN-100176,ml-pipeline,ea5105017e,dev19,13.0,3,289.0,49.0,70,0,83.98835989339888,255.0,5,1,schedule,2025-06-08 08:00:00,Sunday,8,13,0,0.13213713374425534,0.09464598854817588,1,0,153.22059674441172,windows-latest,0.4108947205891134,0,0,1,docker_build_failed,338.0,112.66666666666667,0.0,2.6390573296152584,1
RUN-100177,frontend-web,7f35ed1138,dev9,33.0,5,120.0,81.0,20,1,74.15899438766813,152.0,1,1,push,2025-06-08 09:00:00,Sunday,9,153,0,0.3686196747377959,0.03851880039920586,0,0,135.96251611289335,windows-latest,0.736614346504426,1,0,1,artifact_upload_error,201.0,40.2,0.05,3.5263605246161616,1
RUN-100178,infra-terraform,2265deba58,dev7,80.0,5,114.0,86.0,98,0,79.30621843657161,161.0,6,0,schedule,2025-06-08 10:00:00,Sunday,10,31,0,0.07786727151167581,0.15665687000811354,0,0,159.03072456197896,windows-latest,0.7706297884235194,1,1,0,tests_failed,200.0,40.0,0.0,4.394449154672439,1
RUN-100179,mobile-app,5d8971661a,dev6,116.0,1,150.0,129.0,113,1,53.98660966217283,589.0,12,0,schedule,2025-06-08 11:00:00,Sunday,11,157,0,0.0844677316104438,0.2695304378360905,0,0,84.16130870956873,ubuntu-latest,0.6094938813164748,0,0,1,docker_build_failed,279.0,279.0,0.008849557522123894,4.762173934797756,1
RUN-100180,infra-terraform,1131d5b615,dev7,54.0,5,355.0,50.0,51,1,61.53191555096932,248.0,15,0,pullrequest,2025-06-08 12:00:00,Sunday,12,115,0,0.03328366920095924,0.16073410265701,0,2,123.32725777878554,ubuntu-latest,0.6616383749773538,0,0,1,tests_failed,405.0,81.0,0.0196078431372549,4.007333185232471,1
RUN-100181,frontend-web,33b4e5f159,dev6,35.0,1,907.0,178.0,13,0,44.86885361943433,40.0,44,0,schedule,2025-06-08 13:00:00,Sunday,13,178,0,0.15156843627613945,0.14220318892704228,0,0,140.21944458501355,macos-latest,0.3325273329970434,0,0,1,lint_error,1085.0,1085.0,0.0,3.58351893845611,1
RUN-100182,mobile-app,0485f0f48e,dev23,53.0,2,282.0,543.0,40,2,95.75848673491947,1056.3399999999997,24,1,pullrequest,2025-06-08 14:00:00,Sunday,14,195,0,0.08048419108440956,0.513121946437386,0,0,171.7067838314906,macos-latest,0.4155176282593744,0,0,1,tests_failed,825.0,412.5,0.05,3.9889840465642745,1
RUN-100183,ml-pipeline,740a27114d,dev2,14.0,8,359.0,25.0,52,1,93.32863234986898,227.0,10,0,push,2025-06-08 15:00:00,Sunday,15,169,0,0.13747475400549125,0.08933971650857976,1,1,219.40426096747103,macos-latest,0.6265635056197818,0,0,1,lint_error,384.0,48.0,0.019230769230769232,2.70805020110221,1
RUN-100184,mobile-app,a2713b15f6,dev19,23.0,7,119.0,31.0,17,0,79.71382231457892,254.0,4,0,schedule,2025-06-08 16:00:00,Sunday,16,93,0,0.1942827655455372,0.047163037433229776,0,2,136.3007448816967,macos-latest,0.6317676510060904,1,0,0,artifact_upload_error,150.0,21.428571428571427,0.0,3.1780538303479458,1
RUN-100185,mobile-app,57e203cae1,dev29,12.0,1,68.0,64.0,33,0,76.62138123701045,428.0,28,1,schedule,2025-06-08 17:00:00,Sunday,17,85,0,0.4093963970419232,0.2489532014556838,0,1,93.55597039390994,windows-latest,0.8274104910859854,0,0,1,Unknown,132.0,132.0,0.0,2.5649493574615367,1
RUN-100186,frontend-web,6b9e23c873,dev23,8.0,1,304.0,68.0,14,0,56.38091997002904,277.0,6,0,push,2025-06-08 18:00:00,Sunday,18,134,0,0.22306039898517993,0.05751659693743367,0,0,72.1742765319546,windows-latest,0.8237579032210527,0,0,1,docker_build_failed,372.0,372.0,0.0,2.1972245773362196,1
RUN-100187,backend-api,f58ebd28e3,dev13,36.0,1,179.0,990.0,72,0,72.36840047699171,337.0,5,3,push,2025-06-08 19:00:00,Sunday,19,131,0,0.17560498646222206,0.03435202651800838,0,0,83.80741065522528,macos-latest,0.3280388068505854,0,0,0,tests_failed,1169.0,1169.0,0.0,3.6109179126442243,1
RUN-100188,backend-api,c080a7b6f6,dev2,32.0,5,31.0,330.0,51,0,96.50870254084671,148.0,6,1,schedule,2025-06-08 20:00:00,Sunday,20,159,0,0.18603359976134753,0.2727699235909085,0,0,89.0352222264265,ubuntu-latest,0.6008993736145741,0,0,1,docker_build_failed,361.0,72.2,0.0,3.4965075614664802,1
RUN-100189,backend-api,8a75949f80,dev26,50.0,1,103.0,310.0,11,2,76.57699197834857,84.0,3,1,push,2025-06-08 21:00:00,Sunday,21,99,0,0.3521280915811349,0.15909002417777315,2,0,31.42118862216706,macos-latest,0.6317676510060904,0,0,0,docker_build_failed,413.0,413.0,0.18181818181818182,3.9318256327243257,1
RUN-100190,ml-pipeline,48d7abb8fb,dev1,44.0,4,135.0,82.0,59,1,68.22424240545725,243.0,6,1,push,2025-06-08 22:00:00,Sunday,22,95,0,0.3396702596985282,0.3151928022453364,0,0,92.9737995176068,ubuntu-latest,0.20660137704275952,0,0,1,infra_timeout,217.0,54.25,0.01694915254237288,3.8066624897703196,1
RUN-100191,ml-pipeline,e5a1950b58,dev21,33.0,6,84.0,80.0,42,0,53.90315207995664,545.0,7,0,pullrequest,2025-06-08 23:00:00,Sunday,23,28,0,0.3864837937755637,0.14073178073979206,0,0,148.66962805352566,ubuntu-latest,0.6893432940976312,0,0,1,Unknown,164.0,27.333333333333332,0.0,3.5263605246161616,1
RUN-100192,ml-pipeline,3c2f531c62,dev21,44.0,3,757.0,22.0,67,0,91.56366873276966,127.0,15,0,manual,2025-06-09 00:00:00,Monday,0,37,0,0.11774789329226842,0.05315843942454603,0,0,123.01598956752522,windows-latest,0.5622914548752906,0,0,1,infra_timeout,779.0,259.6666666666667,0.0,3.8066624897703196,0
RUN-100193,backend-api,5349a9438f,dev6,26.0,7,251.0,259.0,32,0,74.15899438766813,120.0,6,1,push,2025-06-09 01:00:00,Monday,1,165,0,0.14533799628816907,0.08142291757423718,0,0,109.6550159878444,macos-latest,0.8039528216302368,0,0,1,artifact_upload_error,510.0,72.85714285714286,0.0,3.295836866004329,0
RUN-100194,infra-terraform,e8b878bfe4,dev23,39.0,2,672.0,188.0,23,0,53.91919375964605,470.0,3,0,push,2025-06-09 02:00:00,Monday,2,197,0,0.10727990227244835,0.35261169329592434,0,0,55.121893970450884,windows-latest,0.9498495637910617,0,0,1,docker_build_failed,860.0,430.0,0.0,3.6888794541139363,0
RUN-100195,frontend-web,879011714e,dev6,14.0,2,198.0,452.0,24,0,63.9088118151415,145.0,2,0,schedule,2025-06-09 03:00:00,Monday,3,122,0,0.1273441997767773,0.19982174596890473,0,0,162.01639918341192,macos-latest,0.7225415115097307,1,0,1,Unknown,650.0,325.0,0.0,2.70805020110221,0
RUN-100196,backend-api,be088c93fb,dev7,37.0,1,162.0,87.0,29,2,59.66954379170244,150.0,10,1,schedule,2025-06-09 04:00:00,Monday,4,72,0,0.12582465014455108,0.24343938608744883,0,0,140.47253163681583,macos-latest,0.6345626648995187,0,0,0,artifact_upload_error,249.0,249.0,0.06896551724137931,3.6375861597263857,0
RUN-100197,frontend-web,973b0d0337,dev25,49.0,7,52.0,94.0,45,1,73.41907769145634,154.0,9,0,push,2025-06-09 05:00:00,Monday,5,16,0,0.29075174224216727,0.16620831401637898,1,0,119.48273421586181,macos-latest,0.41466716689484023,0,0,1,tests_failed,146.0,20.857142857142858,0.022222222222222223,3.912023005428146,0
RUN-100198,backend-api,a747cac09e,dev30,14.0,1,150.0,132.0,50,0,77.48806763535383,191.0,6,0,manual,2025-06-09 06:00:00,Monday,6,13,0,0.03294851588842287,0.08834443950448219,1,1,31.899231504781724,macos-latest,0.8625157734044522,1,0,1,artifact_upload_error,282.0,282.0,0.0,2.70805020110221,0
RUN-100199,infra-terraform,4ca4622606,dev8,28.0,4,150.0,293.0,38,1,68.96139522865771,66.0,6,0,manual,2025-06-09 07:00:00,Monday,7,136,0,0.18445227948707069,0.18631049942039132,0,0,100.36909985528044,ubuntu-latest,0.5037098086700185,0,1,1,infra_timeout,443.0,110.75,0.02631578947368421,3.367295829986474,0
RUN-100200,backend-api,3dca8f36da,dev28,15.0,3,32.0,21.0,31,0,84.32455915784259,137.0,11,0,pullrequest,2025-06-09 08:00:00,Monday,8,130,0,0.17660131148418515,0.49019455497808334,0,0,137.34873540097374,macos-latest,0.40201927562452167,0,0,1,docker_build_failed,53.99,17.996666666666666,0.0,2.772588722239781,0
RUN-100201,infra-terraform,528edbc44c,dev28,16.0,1,81.0,247.0,33,1,75.9456268856693,235.0,23,1,manual,2025-06-09 09:00:00,Monday,9,60,0,0.3044350491086806,0.11274062865424092,0,1,118.8573049079678,windows-latest,0.8604872264474309,0,0,0,Unknown,328.0,328.0,0.030303030303030304,2.833213344056216,0
RUN-100202,mobile-app,27cb04b22d,dev24,9.0,2,103.0,107.0,332,0,87.74774862326555,234.0,5,0,schedule,2025-06-09 10:00:00,Monday,10,41,0,0.12234287938171576,0.43392605856014754,0,0,127.67752272681363,ubuntu-latest,0.8138654937361588,0,0,1,infra_timeout,210.0,105.0,0.0,2.302585092994046,0
RUN-100203,ml-pipeline,dfd310f558,dev5,84.0,10,233.0,34.0,24,0,70.71367106303137,450.0,9,0,pullrequest,2025-06-09 11:00:00,Monday,11,18,0,0.274119301922661,0.2848255668221838,0,0,147.41784646272816,macos-latest,0.6317676510060904,0,0,1,artifact_upload_error,267.0,26.7,0.0,4.442651256490317,0
RUN-100204,mobile-app,4882defb00,dev9,70.0,3,246.0,11.0,28,1,74.15899438766813,726.0,17,0,pullrequest,2025-06-09 12:00:00,Monday,12,138,0,0.14642244244646124,0.43152226921416365,0,0,126.1895590141957,ubuntu-latest,0.6982733951091846,0,0,1,lint_error,257.0,85.66666666666667,0.03571428571428571,4.2626798770413155,0
RUN-100205,backend-api,8fbdc4da0f,dev21,43.0,1,78.0,94.0,623,0,68.22613531831252,577.0,5,1,push,2025-06-09 13:00:00,Monday,13,123,0,0.12671248092400442,0.447203651820618,0,0,145.98700131968255,windows-latest,0.7138905278248862,0,0,1,tests_failed,172.0,172.0,0.0,3.784189633918261,0
RUN-100206,ml-pipeline,cabed5ff40,dev30,159.0,4,248.0,540.0,62,0,64.16004009892954,380.0,8,0,schedule,2025-06-09 14:00:00,Monday,14,69,0,0.12738712363045854,0.10274962220480975,0,0,86.2580363885867,windows-latest,0.4868231298233624,0,0,1,tests_failed,788.0,197.0,0.0,5.075173815233827,0
RUN-100207,infra-terraform,c8a8b26395,dev25,22.0,2,121.0,693.0,14,0,62.68439339885091,180.0,8,0,schedule,2025-06-09 15:00:00,Monday,15,147,0,0.07661504550164028,0.05385925065854003,0,0,71.089129743879,ubuntu-latest,0.594589344928161,0,0,1,artifact_upload_error,814.0,407.0,0.0,3.1354942159291497,0
RUN-100208,backend-api,703a14f3a2,dev13,415.0,52,12.99,162.0,87,1,72.46871128134833,129.0,3,1,manual,2025-06-09 16:00:00,Monday,16,169,0,0.06076999885751253,0.3192088345242851,0,0,139.09442729093178,windows-latest,0.4365730880158517,0,0,1,tests_failed,168.0,3.230769230769231,0.011494252873563218,6.030685260261263,0
RUN-100209,ml-pipeline,79ebffbcdc,dev8,22.0,4,87.0,951.0,21,1,54.36556690961059,202.0,10,0,pullrequest,2025-06-09 17:00:00,Monday,17,105,0,0.2961243013059369,0.2718088164039625,0,0,147.29633846152657,ubuntu-latest,0.9141189524591417,1,0,1,docker_build_failed,1038.0,259.5,0.047619047619047616,3.1354942159291497,0
RUN-100210,backend-api,fea4c618f3,dev29,34.0,2,486.0,104.0,92,0,78.53475412593373,301.0,9,1,pullrequest,2025-06-09 18:00:00,Monday,18,56,0,0.08872438226207659,0.07289707763304024,1,0,140.75895183310428,macos-latest,0.7441425348324026,0,0,0,tests_failed,590.0,295.0,0.0,3.5553480614894135,0
RUN-100211,ml-pipeline,acb26b9596,dev9,18.0,10,23.0,313.0,37,0,52.136354765222315,356.0,13,0,push,2025-06-09 19:00:00,Monday,19,6,0,0.05215391980024814,0.3314949248499115,0,0,125.26344714886639,macos-latest,0.5040284062411585,0,0,1,lint_error,336.0,33.6,0.0,2.9444389791664403,0
RUN-100212,ml-pipeline,d08c251f41,dev11,37.0,1,167.0,66.0,31,1,76.94005108868677,309.0,3,0,push,2025-06-09 20:00:00,Monday,20,160,0,0.21537260275110848,0.2642161194822797,0,0,107.03836247866806,macos-latest,0.7668827745586096,0,0,1,docker_build_failed,233.0,233.0,0.03225806451612903,3.6375861597263857,0
RUN-100213,mobile-app,e70dc6e4ab,dev29,57.0,3,848.0,62.0,161,0,58.78497907084376,184.0,9,0,schedule,2025-06-09 21:00:00,Monday,21,117,0,0.2483285748794398,0.17466278075593547,0,0,128.43944028874358,windows-latest,0.8109987260396573,1,0,1,Unknown,910.0,303.3333333333333,0.0,4.060443010546419,0
RUN-100214,ml-pipeline,c99f7ccd44,dev17,24.0,16,64.0,52.0,70,0,74.15899438766813,347.0,23,1,push,2025-06-09 22:00:00,Monday,22,72,0,0.08956872098577202,0.05754214965504236,0,0,135.17199754662022,ubuntu-latest,0.5570351482305124,1,0,0,lint_error,116.0,7.25,0.0,3.2188758248682006,0
RUN-100215,backend-api,2f67e9de78,dev8,134.0,3,148.0,11.0,97,1,82.25448478958832,484.0,38,0,pullrequest,2025-06-09 23:00:00,Monday,23,6,0,0.18653064734500255,0.3877468889061554,0,0,137.5718979048941,macos-latest,0.648146029234464,1,0,1,docker_build_failed,159.0,53.0,0.010309278350515464,4.90527477843843,0
RUN-100216,frontend-web,8fea6bd42b,dev1,33.0,1,35.0,452.0,63,0,100.0,370.0,22,0,manual,2025-06-10 00:00:00,Tuesday,0,163,0,0.19157771269553955,0.5056746985148868,0,0,219.40426096747103,ubuntu-latest,0.7066334333528128,0,0,1,tests_failed,487.0,487.0,0.0,3.5263605246161616,0
RUN-100217,frontend-web,1a15bc4951,dev13,34.0,2,888.0,54.0,31,1,62.06399375062612,195.0,3,0,push,2025-06-10 01:00:00,Tuesday,1,185,1,0.42328345579697185,0.1882946277292835,0,0,83.16784857991536,windows-latest,0.5499584203396057,0,1,1,tests_failed,942.0,471.0,0.03225806451612903,3.5553480614894135,0
RUN-100218,mobile-app,a725e78c6d,dev30,11.0,10,135.0,45.0,72,0,73.19619060688329,111.0,12,0,manual,2025-06-10 02:00:00,Tuesday,2,98,0,0.28964921323950893,0.21506116856587199,2,0,219.40426096747103,ubuntu-latest,0.7998727469505309,0,0,0,Unknown,180.0,18.0,0.0,2.4849066497880004,0
RUN-100219,infra-terraform,f491c7b651,dev13,39.0,4,156.0,30.0,117,1,66.3148959026935,109.0,6,1,push,2025-06-10 03:00:00,Tuesday,3,57,0,0.45304448854625506,0.15270165264178406,0,0,69.72715632686842,macos-latest,0.6317676510060904,1,0,1,Unknown,186.0,46.5,0.008547008547008548,3.6888794541139363,0
RUN-100220,frontend-web,83426897c7,dev21,24.0,1,658.0,87.0,49,0,64.56155612927046,124.0,11,2,pullrequest,2025-06-10 04:00:00,Tuesday,4,125,0,0.12531030421875375,0.28580018124120216,0,0,135.42674905642411,ubuntu-latest,0.9121287021364712,0,0,1,tests_failed,745.0,745.0,0.0,3.2188758248682006,0
RUN-100221,mobile-app,6ed74908ef,dev8,15.0,1,307.0,764.0,188,0,66.42032004036547,239.0,5,0,push,2025-06-10 05:00:00,Tuesday,5,174,1,0.3431561402942027,0.021829007014683884,0,0,72.20629676287874,ubuntu-latest,0.6451462756193048,0,0,1,docker_build_failed,1071.0,1071.0,0.0,2.772588722239781,0
RUN-100222,ml-pipeline,092cfd9523,dev24,13.0,2,56.0,1100.0,88,0,74.15899438766813,288.0,2,0,pullrequest,2025-06-10 06:00:00,Tuesday,6,119,0,0.195456330293183,0.1644256501550475,0,0,132.24975109589315,macos-latest,0.8961743679888104,1,0,1,infra_timeout,1156.0,578.0,0.0,2.6390573296152584,0
RUN-100223,backend-api,f5b3c878f0,dev24,300.0,4,72.0,17.0,52,1,69.14332962923544,74.0,7,0,schedule,2025-06-10 07:00:00,Tuesday,7,7,0,0.23319614218208148,0.3166068819561397,0,0,159.28491299415003,macos-latest,0.8486423071317596,0,0,1,tests_failed,89.0,22.25,0.019230769230769232,5.707110264748875,0
RUN-100224,ml-pipeline,1a5e6247bd,dev19,21.0,9,255.0,74.0,54,1,100.0,140.0,14,2,push,2025-06-10 08:00:00,Tuesday,8,43,0,0.030256814912487818,0.13426834442256697,0,0,121.30330719372091,macos-latest,0.9490809392174403,0,0,1,artifact_upload_error,329.0,36.55555555555556,0.018518518518518517,3.091042453358316,0
RUN-100225,backend-api,0a8428d24b,dev24,7.0,7,74.0,35.0,49,1,79.99175107073681,237.0,11,0,push,2025-06-10 09:00:00,Tuesday,9,23,0,0.2382982466792525,0.3786542291342296,0,0,158.92321715860848,macos-latest,0.7444766166604783,0,0,1,infra_timeout,109.0,15.571428571428571,0.02040816326530612,2.0794415416798357,0
RUN-100226,infra-terraform,3efe38b10d,dev18,14.0,4,14.0,326.0,16,0,62.8798720659111,106.0,11,0,schedule,2025-06-10 10:00:00,Tuesday,10,85,1,0.08812406838392033,0.42356093680524415,0,0,103.0527115439092,ubuntu-latest,0.7252448638479028,0,0,1,tests_failed,340.0,85.0,0.0,2.70805020110221,0
RUN-100227,mobile-app,10c69a3e92,dev12,25.0,1,139.0,150.0,41,0,70.59953781425907,271.0,10,2,push,2025-06-10 11:00:00,Tuesday,11,93,0,0.06135921997724579,0.348688041549483,0,0,38.005434360449925,windows-latest,0.8964623120118896,0,0,1,tests_failed,289.0,289.0,0.0,3.258096538021482,0
RUN-100228,mobile-app,74829a58fc,dev23,27.0,1,29.0,54.0,53,1,65.37783611952013,161.0,11,2,pullrequest,2025-06-10 12:00:00,Tuesday,12,109,0,0.06334679428727427,0.18647866526617954,0,2,145.06836530157014,macos-latest,0.25644385618120374,0,0,1,tests_failed,83.0,83.0,0.018867924528301886,3.332204510175204,0
RUN-100229,frontend-web,841e548443,dev26,44.0,5,878.0,119.0,32,1,84.60082383536056,120.0,13,0,manual,2025-06-10 13:00:00,Tuesday,13,152,0,0.06715978470255474,0.29496384019811356,0,0,121.22553298060676,ubuntu-latest,0.5805983382901463,0,0,1,artifact_upload_error,997.0,199.4,0.03125,3.8066624897703196,0
RUN-100230,mobile-app,5004958cca,dev26,49.0,1,180.0,65.0,58,0,55.33464412121697,207.0,7,0,pullrequest,2025-06-10 14:00:00,Tuesday,14,26,0,0.27214792543771366,0.1340280404470481,0,0,100.81544152479968,macos-latest,0.5666830748645607,0,0,0,artifact_upload_error,245.0,245.0,0.0,3.912023005428146,0
RUN-100231,infra-terraform,0d0bbf060c,dev7,15.0,2,54.0,649.0,45,1,58.90858343477028,263.0,9,1,manual,2025-06-10 15:00:00,Tuesday,15,188,0,0.4857842492533711,0.5818597060365835,0,1,103.57753870232385,macos-latest,0.6918069693318947,0,0,1,infra_timeout,703.0,351.5,0.022222222222222223,2.772588722239781,0
RUN-100232,frontend-web,1c91d77bda,dev21,36.0,4,68.0,200.0,83,0,67.9014465750103,110.0,30,1,push,2025-06-10 16:00:00,Tuesday,16,56,0,0.21890469989489575,0.0709619676953948,0,0,136.26326940714466,macos-latest,0.5263115102026571,0,0,1,lint_error,268.0,67.0,0.0,3.6109179126442243,0
RUN-100233,ml-pipeline,626ee100a2,dev1,12.0,1,18.0,229.0,75,0,83.1953615176599,169.0,9,0,manual,2025-06-10 17:00:00,Tuesday,17,106,0,0.12266652570566679,0.5336483850416025,0,1,87.41868411288213,macos-latest,0.6755040353018156,0,0,1,infra_timeout,247.0,247.0,0.0,2.5649493574615367,0
RUN-100234,mobile-app,0f7ecae4c7,dev18,15.0,1,44.0,6.0,51,1,89.79672329787327,277.0,9,0,manual,2025-06-10 18:00:00,Tuesday,18,46,0,0.14182114539637256,0.3560936548356544,0,1,135.00979238247038,macos-latest,0.3190958293950139,0,0,0,docker_build_failed,53.99,53.99,0.0196078431372549,2.772588722239781,0
RUN-100235,ml-pipeline,b2bc8fd5e5,dev18,11.0,3,453.0,102.0,14,0,91.56650628927412,117.0,9,0,schedule,2025-06-10 19:00:00,Tuesday,19,74,0,0.0757176614418257,0.0814455841660642,1,0,167.5454807582782,windows-latest,0.30281791977359784,0,0,0,infra_timeout,555.0,185.0,0.0,2.4849066497880004,0
RUN-100236,ml-pipeline,34ff4c5773,dev11,9.0,4,1728.0,1087.0,187,0,81.35761823937037,62.0,7,0,push,2025-06-10 20:00:00,Tuesday,20,167,0,0.23389733247003527,0.32650877829212654,0,1,202.40280578452223,ubuntu-latest,0.820578967261669,0,0,1,infra_timeout,2506.4799999999996,626.6199999999999,0.0,2.302585092994046,0
RUN-100237,mobile-app,4d548ff4fa,dev30,70.0,7,329.0,472.0,39,0,74.00532556370376,68.0,6,0,schedule,2025-06-10 21:00:00,Tuesday,21,13,0,0.1848277494344667,0.2314043374918087,1,0,176.18106151049054,windows-latest,0.6317676510060904,0,0,0,tests_failed,801.0,114.42857142857143,0.0,4.2626798770413155,0
RUN-100238,backend-api,64e56d4b7d,dev27,50.0,5,134.0,14.0,41,2,84.53550974776792,149.0,10,1,push,2025-06-10 22:00:00,Tuesday,22,99,0,0.38831386206110485,0.15227307018139924,0,0,126.46981731866414,macos-latest,0.6317676510060904,0,0,0,lint_error,148.0,29.6,0.04878048780487805,3.9318256327243257,0
RUN-100239,ml-pipeline,6aa6edcd3b,dev2,65.0,3,92.0,77.0,33,0,61.26599259081947,79.0,6,0,manual,2025-06-10 23:00:00,Tuesday,23,118,0,0.21535463140470879,0.15482629346805396,0,0,130.30660399619077,macos-latest,0.8163567071153084,0,0,1,Unknown,169.0,56.333333333333336,0.0,4.189654742026425,0
RUN-100240,frontend-web,006cd60d26,dev7,28.0,1,51.0,29.0,30,1,52.864113335805285,157.0,8,0,manual,2025-06-11 00:00:00,Wednesday,0,116,0,0.0900079610676704,0.16316832466381134,0,0,103.99005891419428,ubuntu-latest,0.8010489455463456,0,0,1,lint_error,80.0,80.0,0.03333333333333333,3.367295829986474,0
RUN-100241,mobile-app,1cb0a4d24a,dev7,54.0,1,1430.0,722.0,153,0,80.23965093223786,642.0,5,1,push,2025-06-11 01:00:00,Wednesday,1,79,0,0.4492499808926981,0.1977896075628059,0,0,101.37426093536163,macos-latest,0.5583155104448027,0,0,0,artifact_upload_error,2152.0,2152.0,0.0,4.007333185232471,0
RUN-100242,frontend-web,dcde23716a,dev27,5.0,2,120.0,143.0,135,0,62.9318589942138,76.0,9,0,pullrequest,2025-06-11 02:00:00,Wednesday,2,78,0,0.34156156538739674,0.48120320042693054,1,0,154.8812719384182,ubuntu-latest,0.6776414714395324,0,0,1,artifact_upload_error,263.0,131.5,0.0,1.791759469228055,0
RUN-100243,ml-pipeline,0050cf5b29,dev16,58.0,4,1521.0,47.0,63,0,74.21631921401423,164.0,13,0,pullrequest,2025-06-11 03:00:00,Wednesday,3,182,0,0.31153115765994666,0.03275847193678759,0,0,107.69959766702911,windows-latest,0.3334311076433294,0,0,1,docker_build_failed,1568.0,392.0,0.0,4.07753744390572,0
RUN-100244,ml-pipeline,8217417e1c,dev22,31.0,4,687.0,114.0,41,0,76.43552419047377,891.0,7,2,push,2025-06-11 04:00:00,Wednesday,4,51,0,0.38763340618516084,0.06884536568296179,0,0,134.6439856435876,windows-latest,0.7173148549688892,1,0,1,lint_error,801.0,200.25,0.0,3.4657359027997265,0
RUN-100245,frontend-web,7d5000e546,dev25,47.0,1,21.0,6.0,73,0,77.97743471013956,266.0,2,0,schedule,2025-06-11 05:00:00,Wednesday,5,98,0,0.06884483426625039,0.05937882319908596,1,1,81.49961970376735,windows-latest,0.5984785995219253,1,0,0,artifact_upload_error,53.99,53.99,0.0,3.871201010907891,0
RUN-100246,ml-pipeline,5545a8b007,dev24,38.0,1,71.0,33.0,47,0,86.25349846230063,154.0,13,1,manual,2025-06-11 06:00:00,Wednesday,6,76,0,0.27335770020851397,0.37601979570623123,0,0,174.81250597222083,windows-latest,0.7646236816181188,0,0,1,artifact_upload_error,104.0,104.0,0.0,3.6635616461296463,0
