files_changed,lines_added,lines_deleted,churn,test_count,test_failures,coverage,pipeline_duration_s,jobs_total,message_length,prev_7d_failure_rate,prev_30d_failure_rate,flaky_tests_count,infra_alerts_count,artifact_size_mb,cache_hit_rate,security_alerts_count,hour,churn_per_file,test_fail_rate,author_experience_log,had_hotfix_keyword,dependency_updates,is_weekend,repo_backend-api,repo_frontend-web,repo_infra-terraform,repo_ml-pipeline,repo_mobile-app,trigger_manual,trigger_pullrequest,trigger_push,trigger_schedule,runner_os_macos-latest,runner_os_ubuntu-latest,runner_os_windows-latest,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,author_dev1,author_dev10,author_dev11,author_dev12,author_dev13,author_dev14,author_dev15,author_dev16,author_dev17,author_dev18,author_dev19,author_dev2,author_dev20,author_dev21,author_dev22,author_dev23,author_dev24,author_dev25,author_dev26,author_dev27,author_dev28,author_dev29,author_dev3,author_dev30,author_dev4,author_dev5,author_dev6,author_dev7,author_dev8,author_dev9
3,868.0,50.0,918.0,15,0,48.4708869362153,1056.3399999999997,20,97,0.08036197702024195,0.19775054372608555,0,0,137.5393612992846,0.3263132274242783,0,0,306.0,0.0,2.833213344056216,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,467.0,59.0,526.0,70,1,80.04015316406598,247.0,8,173,0.029160859212303752,0.4445542206106016,0,0,121.31111145180029,0.5070942619490789,0,1,526.0,0.014285714285714285,4.007333185232471,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,127.0,747.0,874.0,102,0,64.22751121229699,109.0,4,11,0.2950166740226476,0.24677389174062395,0,0,141.0233431941361,0.5844872707334219,0,2,62.42857142857143,0.0,4.248495242049359,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,154.0,154.0,308.0,38,0,83.26874974818341,266.0,19,178,0.36585372818596273,0.20845218809014482,0,0,124.13780418619903,0.6317676510060904,0,3,154.0,0.0,3.258096538021482,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,60.0,133.0,193.0,40,0,65.92668429446701,139.0,3,15,0.03513269390712523,0.15564614387064696,0,1,99.32078755327434,0.6317676510060904,0,4,32.166666666666664,0.0,3.367295829986474,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,395.0,82.0,477.0,62,1,63.14519455596229,102.0,6,102,0.18966949083206014,0.013022497836804632,0,1,83.80231128731617,0.4773864704278367,0,5,477.0,0.016129032258064516,3.9889840465642745,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,97.0,1292.3199999999988,1717.0,58,0,76.83806288711502,873.0,6,87,0.2837793434926286,0.015699143201758595,0,0,183.61862880630898,0.534265035287293,0,6,190.77777777777777,0.0,3.4339872044851463,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,111.0,461.0,572.0,71,0,100.0,422.0,40,113,0.08371592070312073,0.2847493415319311,0,0,137.54211938892448,0.6086713418637332,0,7,57.2,0.0,2.1972245773362196,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,289.0,49.0,338.0,70,0,83.98835989339888,255.0,5,13,0.13213713374425534,0.09464598854817588,1,0,153.22059674441172,0.4108947205891134,0,8,112.66666666666667,0.0,2.6390573296152584,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,120.0,81.0,201.0,20,1,74.15899438766813,152.0,1,153,0.3686196747377959,0.03851880039920586,0,0,135.96251611289335,0.736614346504426,0,9,40.2,0.05,3.5263605246161616,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,114.0,86.0,200.0,98,0,79.30621843657161,161.0,6,31,0.07786727151167581,0.15665687000811354,0,0,159.03072456197896,0.7706297884235194,1,10,40.0,0.0,4.394449154672439,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,150.0,129.0,279.0,113,1,53.98660966217283,589.0,12,157,0.0844677316104438,0.2695304378360905,0,0,84.16130870956873,0.6094938813164748,0,11,279.0,0.008849557522123894,4.762173934797756,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,355.0,50.0,405.0,51,1,61.53191555096932,248.0,15,115,0.03328366920095924,0.16073410265701,0,2,123.32725777878554,0.6616383749773538,0,12,81.0,0.0196078431372549,4.007333185232471,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,907.0,178.0,1085.0,13,0,44.86885361943433,40.0,44,178,0.15156843627613945,0.14220318892704228,0,0,140.21944458501355,0.3325273329970434,0,13,1085.0,0.0,3.58351893845611,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,282.0,543.0,825.0,40,2,95.75848673491947,1056.3399999999997,24,195,0.08048419108440956,0.513121946437386,0,0,171.7067838314906,0.4155176282593744,0,14,412.5,0.05,3.9889840465642745,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,359.0,25.0,384.0,52,1,93.32863234986898,227.0,10,169,0.13747475400549125,0.08933971650857976,1,1,219.40426096747103,0.6265635056197818,0,15,48.0,0.019230769230769232,2.70805020110221,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,119.0,31.0,150.0,17,0,79.71382231457892,254.0,4,93,0.1942827655455372,0.047163037433229776,0,2,136.3007448816967,0.6317676510060904,0,16,21.428571428571427,0.0,3.1780538303479458,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,68.0,64.0,132.0,33,0,76.62138123701045,428.0,28,85,0.4093963970419232,0.2489532014556838,0,1,93.55597039390994,0.8274104910859854,0,17,132.0,0.0,2.5649493574615367,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,304.0,68.0,372.0,14,0,56.38091997002904,277.0,6,134,0.22306039898517993,0.05751659693743367,0,0,72.1742765319546,0.8237579032210527,0,18,372.0,0.0,2.1972245773362196,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,179.0,990.0,1169.0,72,0,72.36840047699171,337.0,5,131,0.17560498646222206,0.03435202651800838,0,0,83.80741065522528,0.3280388068505854,0,19,1169.0,0.0,3.6109179126442243,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,31.0,330.0,361.0,51,0,96.50870254084671,148.0,6,159,0.18603359976134753,0.2727699235909085,0,0,89.0352222264265,0.6008993736145741,0,20,72.2,0.0,3.4965075614664802,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103.0,310.0,413.0,11,2,76.57699197834857,84.0,3,99,0.3521280915811349,0.15909002417777315,2,0,31.42118862216706,0.6317676510060904,0,21,413.0,0.18181818181818182,3.9318256327243257,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,135.0,82.0,217.0,59,1,68.22424240545725,243.0,6,95,0.3396702596985282,0.3151928022453364,0,0,92.9737995176068,0.20660137704275952,0,22,54.25,0.01694915254237288,3.8066624897703196,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,84.0,80.0,164.0,42,0,53.90315207995664,545.0,7,28,0.3864837937755637,0.14073178073979206,0,0,148.66962805352566,0.6893432940976312,0,23,27.333333333333332,0.0,3.5263605246161616,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,757.0,22.0,779.0,67,0,91.56366873276966,127.0,15,37,0.11774789329226842,0.05315843942454603,0,0,123.01598956752522,0.5622914548752906,0,0,259.6666666666667,0.0,3.8066624897703196,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,251.0,259.0,510.0,32,0,74.15899438766813,120.0,6,165,0.14533799628816907,0.08142291757423718,0,0,109.6550159878444,0.8039528216302368,0,1,72.85714285714286,0.0,3.295836866004329,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,672.0,188.0,860.0,23,0,53.91919375964605,470.0,3,197,0.10727990227244835,0.35261169329592434,0,0,55.121893970450884,0.9498495637910617,0,2,430.0,0.0,3.6888794541139363,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,198.0,452.0,650.0,24,0,63.9088118151415,145.0,2,122,0.1273441997767773,0.19982174596890473,0,0,162.01639918341192,0.7225415115097307,0,3,325.0,0.0,2.70805020110221,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,162.0,87.0,249.0,29,2,59.66954379170244,150.0,10,72,0.12582465014455108,0.24343938608744883,0,0,140.47253163681583,0.6345626648995187,0,4,249.0,0.06896551724137931,3.6375861597263857,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,52.0,94.0,146.0,45,1,73.41907769145634,154.0,9,16,0.29075174224216727,0.16620831401637898,1,0,119.48273421586181,0.41466716689484023,0,5,20.857142857142858,0.022222222222222223,3.912023005428146,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,150.0,132.0,282.0,50,0,77.48806763535383,191.0,6,13,0.03294851588842287,0.08834443950448219,1,1,31.899231504781724,0.8625157734044522,0,6,282.0,0.0,2.70805020110221,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,150.0,293.0,443.0,38,1,68.96139522865771,66.0,6,136,0.18445227948707069,0.18631049942039132,0,0,100.36909985528044,0.5037098086700185,1,7,110.75,0.02631578947368421,3.367295829986474,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,32.0,21.0,53.99,31,0,84.32455915784259,137.0,11,130,0.17660131148418515,0.49019455497808334,0,0,137.34873540097374,0.40201927562452167,0,8,17.996666666666666,0.0,2.772588722239781,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,81.0,247.0,328.0,33,1,75.9456268856693,235.0,23,60,0.3044350491086806,0.11274062865424092,0,1,118.8573049079678,0.8604872264474309,0,9,328.0,0.030303030303030304,2.833213344056216,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,103.0,107.0,210.0,332,0,87.74774862326555,234.0,5,41,0.12234287938171576,0.43392605856014754,0,0,127.67752272681363,0.8138654937361588,0,10,105.0,0.0,2.302585092994046,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,233.0,34.0,267.0,24,0,70.71367106303137,450.0,9,18,0.274119301922661,0.2848255668221838,0,0,147.41784646272816,0.6317676510060904,0,11,26.7,0.0,4.442651256490317,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,246.0,11.0,257.0,28,1,74.15899438766813,726.0,17,138,0.14642244244646124,0.43152226921416365,0,0,126.1895590141957,0.6982733951091846,0,12,85.66666666666667,0.03571428571428571,4.2626798770413155,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,78.0,94.0,172.0,623,0,68.22613531831252,577.0,5,123,0.12671248092400442,0.447203651820618,0,0,145.98700131968255,0.7138905278248862,0,13,172.0,0.0,3.784189633918261,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,248.0,540.0,788.0,62,0,64.16004009892954,380.0,8,69,0.12738712363045854,0.10274962220480975,0,0,86.2580363885867,0.4868231298233624,0,14,197.0,0.0,5.075173815233827,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,121.0,693.0,814.0,14,0,62.68439339885091,180.0,8,147,0.07661504550164028,0.05385925065854003,0,0,71.089129743879,0.594589344928161,0,15,407.0,0.0,3.1354942159291497,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,12.99,162.0,168.0,87,1,72.46871128134833,129.0,3,169,0.06076999885751253,0.3192088345242851,0,0,139.09442729093178,0.4365730880158517,0,16,3.230769230769231,0.011494252873563218,6.030685260261263,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,87.0,951.0,1038.0,21,1,54.36556690961059,202.0,10,105,0.2961243013059369,0.2718088164039625,0,0,147.29633846152657,0.9141189524591417,0,17,259.5,0.047619047619047616,3.1354942159291497,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,486.0,104.0,590.0,92,0,78.53475412593373,301.0,9,56,0.08872438226207659,0.07289707763304024,1,0,140.75895183310428,0.7441425348324026,0,18,295.0,0.0,3.5553480614894135,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,23.0,313.0,336.0,37,0,52.136354765222315,356.0,13,6,0.05215391980024814,0.3314949248499115,0,0,125.26344714886639,0.5040284062411585,0,19,33.6,0.0,2.9444389791664403,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,167.0,66.0,233.0,31,1,76.94005108868677,309.0,3,160,0.21537260275110848,0.2642161194822797,0,0,107.03836247866806,0.7668827745586096,0,20,233.0,0.03225806451612903,3.6375861597263857,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,848.0,62.0,910.0,161,0,58.78497907084376,184.0,9,117,0.2483285748794398,0.17466278075593547,0,0,128.43944028874358,0.8109987260396573,0,21,303.3333333333333,0.0,4.060443010546419,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,64.0,52.0,116.0,70,0,74.15899438766813,347.0,23,72,0.08956872098577202,0.05754214965504236,0,0,135.17199754662022,0.5570351482305124,0,22,7.25,0.0,3.2188758248682006,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,148.0,11.0,159.0,97,1,82.25448478958832,484.0,38,6,0.18653064734500255,0.3877468889061554,0,0,137.5718979048941,0.648146029234464,0,23,53.0,0.010309278350515464,4.90527477843843,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,35.0,452.0,487.0,63,0,100.0,370.0,22,163,0.19157771269553955,0.5056746985148868,0,0,219.40426096747103,0.7066334333528128,0,0,487.0,0.0,3.5263605246161616,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,888.0,54.0,942.0,31,1,62.06399375062612,195.0,3,185,0.42328345579697185,0.1882946277292835,0,0,83.16784857991536,0.5499584203396057,1,1,471.0,0.03225806451612903,3.5553480614894135,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,135.0,45.0,180.0,72,0,73.19619060688329,111.0,12,98,0.28964921323950893,0.21506116856587199,2,0,219.40426096747103,0.7998727469505309,0,2,18.0,0.0,2.4849066497880004,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,156.0,30.0,186.0,117,1,66.3148959026935,109.0,6,57,0.45304448854625506,0.15270165264178406,0,0,69.72715632686842,0.6317676510060904,0,3,46.5,0.008547008547008548,3.6888794541139363,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,658.0,87.0,745.0,49,0,64.56155612927046,124.0,11,125,0.12531030421875375,0.28580018124120216,0,0,135.42674905642411,0.9121287021364712,0,4,745.0,0.0,3.2188758248682006,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,307.0,764.0,1071.0,188,0,66.42032004036547,239.0,5,174,0.3431561402942027,0.021829007014683884,0,0,72.20629676287874,0.6451462756193048,0,5,1071.0,0.0,2.772588722239781,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,56.0,1100.0,1156.0,88,0,74.15899438766813,288.0,2,119,0.195456330293183,0.1644256501550475,0,0,132.24975109589315,0.8961743679888104,0,6,578.0,0.0,2.6390573296152584,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,72.0,17.0,89.0,52,1,69.14332962923544,74.0,7,7,0.23319614218208148,0.3166068819561397,0,0,159.28491299415003,0.8486423071317596,0,7,22.25,0.019230769230769232,5.707110264748875,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,255.0,74.0,329.0,54,1,100.0,140.0,14,43,0.030256814912487818,0.13426834442256697,0,0,121.30330719372091,0.9490809392174403,0,8,36.55555555555556,0.018518518518518517,3.091042453358316,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,74.0,35.0,109.0,49,1,79.99175107073681,237.0,11,23,0.2382982466792525,0.3786542291342296,0,0,158.92321715860848,0.7444766166604783,0,9,15.571428571428571,0.02040816326530612,2.0794415416798357,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14.0,326.0,340.0,16,0,62.8798720659111,106.0,11,85,0.08812406838392033,0.42356093680524415,0,0,103.0527115439092,0.7252448638479028,0,10,85.0,0.0,2.70805020110221,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,139.0,150.0,289.0,41,0,70.59953781425907,271.0,10,93,0.06135921997724579,0.348688041549483,0,0,38.005434360449925,0.8964623120118896,0,11,289.0,0.0,3.258096538021482,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,29.0,54.0,83.0,53,1,65.37783611952013,161.0,11,109,0.06334679428727427,0.18647866526617954,0,2,145.06836530157014,0.25644385618120374,0,12,83.0,0.018867924528301886,3.332204510175204,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,878.0,119.0,997.0,32,1,84.60082383536056,120.0,13,152,0.06715978470255474,0.29496384019811356,0,0,121.22553298060676,0.5805983382901463,0,13,199.4,0.03125,3.8066624897703196,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,180.0,65.0,245.0,58,0,55.33464412121697,207.0,7,26,0.27214792543771366,0.1340280404470481,0,0,100.81544152479968,0.5666830748645607,0,14,245.0,0.0,3.912023005428146,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,54.0,649.0,703.0,45,1,58.90858343477028,263.0,9,188,0.4857842492533711,0.5818597060365835,0,1,103.57753870232385,0.6918069693318947,0,15,351.5,0.022222222222222223,2.772588722239781,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,68.0,200.0,268.0,83,0,67.9014465750103,110.0,30,56,0.21890469989489575,0.0709619676953948,0,0,136.26326940714466,0.5263115102026571,0,16,67.0,0.0,3.6109179126442243,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.0,229.0,247.0,75,0,83.1953615176599,169.0,9,106,0.12266652570566679,0.5336483850416025,0,1,87.41868411288213,0.6755040353018156,0,17,247.0,0.0,2.5649493574615367,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44.0,6.0,53.99,51,1,89.79672329787327,277.0,9,46,0.14182114539637256,0.3560936548356544,0,1,135.00979238247038,0.3190958293950139,0,18,53.99,0.0196078431372549,2.772588722239781,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
